"idMatch_results","idStadium","idTeam","idWeek","Goals","Goals_Against","numerGames","Win","Shots","Shots_On_Target","Red_Cards","Yellow_Cards"
"2613","18","10","74","2","0","1","1","19","6","0","1"
"2614","16","13","75","2","1","1","1","16","8","0","1"
"2615","21","14","75","0","0","1","0","11","4","0","2"
"2616","10","15","75","0","3","1","0","4","3","0","4"
"2617","5","2","75","2","1","1","1","20","9","0","0"
"2618","17","6","75","0","1","1","0","7","1","0","1"
"2619","18","9","75","2","4","1","0","14","10","0","1"
"2620","1","19","75","0","1","1","0","11","2","0","2"
"2621","12","4","75","0","2","1","0","16","2","0","2"
"2622","7","3","75","1","2","1","0","8","3","2","4"
"2623","19","16","76","2","0","1","1","11","5","0","1"
"2624","2","21","76","0","4","1","0","8","3","0","2"
"2625","9","17","76","0","1","1","0","19","6","0","2"
"2626","3","12","76","0","3","1","0","4","2","0","2"
"2627","4","10","76","0","0","1","0","5","2","0","4"
"2628","15","1","76","1","3","1","0","7","1","0","2"
"2629","6","5","76","3","3","1","0","16","7","0","0"
"2630","13","18","76","2","1","1","1","9","4","0","1"
"2631","14","7","76","2","3","1","0","17","3","1","3"
"2632","7","2","77","2","0","1","1","9","5","1","1"
"2633","10","3","77","0","4","1","0","3","0","0","1"
"2634","5","21","77","1","0","1","1","10","6","0","2"
"2635","17","15","77","2","2","1","0","7","4","1","4"
"2636","18","19","77","2","1","1","1","14","6","1","3"
"2637","16","4","77","0","2","1","0","15","5","0","1"
"2638","1","6","77","1","2","1","0","12","6","0","2"
"2639","12","14","77","0","2","1","0","12","6","0","4"
"2640","9","13","77","2","1","1","1","11","4","0","3"
"2641","21","7","78","1","1","1","0","22","7","0","2"
"2642","2","12","78","0","5","1","0","2","1","0","2"
"2643","13","1","78","1","1","1","0","8","4","0","1"
"2644","3","5","78","0","0","1","0","13","3","0","3"
"2645","4","17","78","0","1","1","0","7","1","0","3"
"2646","19","9","78","0","1","1","0","9","3","0","4"
"2647","6","16","78","2","2","1","0","13","2","0","2"
"2648","14","10","78","1","2","1","0","19","8","1","1"
"2649","15","18","78","1","0","1","1","18","6","0","3"
"2650","9","15","79","1","0","1","1","11","3","0","0"
"2651","10","6","79","0","4","1","0","4","2","0","2"
"2652","5","7","79","3","1","1","1","13","5","0","4"
"2653","17","14","79","1","2","1","0","14","2","0","3"
"2654","18","4","79","1","3","1","0","11","2","0","2"
"2655","16","2","79","1","1","1","0","15","6","0","2"
"2656","1","3","79","3","2","1","1","12","7","0","2"
"2657","12","21","79","0","3","1","0","15","5","1","2"
"2658","13","19","79","1","1","1","0","11","5","0","2"
"2659","5","16","80","1","3","1","0","18","7","1","3"
"2660","2","1","80","1","5","1","0","6","3","0","4"
"2661","3","17","80","2","1","1","1","12","5","0","2"
"2662","4","19","80","1","1","1","0","19","3","0","1"
"2663","15","13","80","2","2","1","0","14","3","0","1"
"2664","6","9","80","2","1","1","1","10","3","0","1"
"2665","7","12","80","2","3","1","0","5","4","1","3"
"2666","21","10","80","2","1","1","1","14","5","1","2"
"2667","14","18","80","2","2","1","0","13","7","0","4"
"2668","19","15","81","2","0","1","1","14","8","0","1"
"2669","10","2","81","1","0","1","1","8","2","0","1"
"2670","9","3","81","2","2","1","0","14","7","0","5"
"2671","17","7","81","0","5","1","0","10","2","1","0"
"2672","18","6","81","0","4","1","0","14","4","0","3"
"2673","1","14","81","1","4","1","0","7","2","1","2"
"2674","13","4","81","0","2","1","0","19","8","0","3"
"2675","16","21","81","1","2","1","0","15","6","0","3"
"2676","12","17","81","3","0","1","1","15","7","0","1"
"2677","21","1","82","0","2","1","0","7","0","0","3"
"2678","2","18","82","0","2","1","0","3","1","0","4"
"2679","14","13","82","1","1","1","0","18","7","0","2"
"2680","3","15","82","3","3","1","0","18","8","0","2"
"2681","4","9","82","1","1","1","0","14","7","0","3"
"2682","6","19","82","0","1","1","0","6","1","0","1"
"2683","5","10","82","2","3","1","0","13","8","0","2"
"2684","7","16","82","0","2","1","0","14","5","0","4"
"2685","15","4","82","0","2","1","0","6","1","0","2"
"2686","10","7","83","1","4","1","0","7","4","1","2"
"2687","9","14","83","1","1","1","0","12","4","0","2"
"2688","19","3","83","1","1","1","0","6","3","0","1"
"2689","17","2","83","1","1","1","0","11","4","0","2"
"2690","16","12","83","2","2","1","0","10","4","0","4"
"2691","1","5","83","2","2","1","0","11","2","0","1"
"2692","13","6","83","0","2","1","0","16","3","0","1"
"2693","18","21","83","1","3","1","0","11","2","0","2"
"2694","3","18","83","2","1","1","1","11","4","0","1"
"2695","21","17","84","0","1","1","0","13","5","0","2"
"2696","12","9","84","0","4","1","0","11","5","0","2"
"2697","14","15","84","0","0","1","0","12","4","0","2"
"2698","5","13","84","0","0","1","0","8","5","0","0"
"2699","6","4","84","2","0","1","1","15","6","1","3"
"2700","7","1","84","1","4","1","0","17","6","0","3"
"2701","2","19","84","1","1","1","0","12","3","0","2"
"2702","16","10","84","2","1","1","1","18","5","0","4"
"2703","12","5","84","1","1","1","0","12","2","0","4"
"2704","10","12","85","0","3","1","0","4","1","0","4"
"2705","9","2","85","4","1","1","1","11","5","0","1"
"2706","13","21","85","1","1","1","0","11","6","0","0"
"2707","4","3","85","1","1","1","0","9","1","1","1"
"2708","15","6","85","3","0","1","1","11","4","0","1"
"2709","18","7","85","0","5","1","0","10","1","0","2"
"2710","1","16","85","0","1","1","0","12","5","0","2"
"2711","19","14","85","1","1","1","0","8","1","0","2"
"2712","17","5","85","0","1","1","0","12","5","0","3"
"2713","17","10","86","1","3","1","0","17","7","0","0"
"2714","9","21","86","0","1","1","0","4","1","0","3"
"2715","4","14","86","0","0","1","0","9","1","0","1"
"2716","19","7","86","0","0","1","0","14","6","0","3"
"2717","6","3","86","0","2","1","0","12","2","0","2"
"2718","18","16","86","1","3","1","0","13","6","0","1"
"2719","1","12","86","0","1","1","0","10","2","0","2"
"2720","13","2","86","5","1","1","1","22","9","0","0"
"2721","15","5","86","2","3","1","0","17","6","0","0"
"2722","14","6","87","0","1","1","0","10","1","0","2"
"2723","21","19","87","2","2","1","0","15","8","0","4"
"2724","10","1","87","0","2","1","0","8","0","0","2"
"2725","2","4","87","1","3","1","0","8","5","0","4"
"2726","12","18","87","4","1","1","1","14","5","0","2"
"2727","3","13","87","2","1","1","1","13","5","0","1"
"2728","7","15","87","1","1","1","0","13","7","0","2"
"2729","5","9","87","1","3","1","0","5","1","1","2"
"2730","16","17","87","3","0","1","1","18","8","0","1"
"2731","6","2","88","2","0","1","1","11","6","0","0"
"2732","13","10","88","1","1","1","0","22","8","0","2"
"2733","3","14","88","1","0","1","1","9","4","0","2"
"2734","4","21","88","2","2","1","0","11","5","0","2"
"2735","15","16","88","2","2","1","0","14","4","1","6"
"2736","18","5","88","1","1","1","0","15","2","0","2"
"2737","1","17","88","0","0","1","0","5","0","0","1"
"2738","9","7","88","2","2","1","0","8","2","0","2"
"2739","19","12","88","1","0","1","1","18","4","0","0"
"2740","1","9","89","2","3","1","0","8","2","0","1"
"2741","10","19","89","0","2","1","0","5","1","0","2"
"2742","2","15","89","0","1","1","0","3","1","0","0"
"2743","5","14","89","1","1","1","0","15","7","0","3"
"2744","17","18","89","0","3","1","0","10","1","0","3"
"2745","16","3","89","0","5","1","0","4","0","1","1"
"2746","7","4","89","1","1","1","0","11","6","0","4"
"2747","21","6","89","0","0","1","0","12","4","0","4"
"2748","12","13","89","1","0","1","1","19","4","0","1"
"2749","4","5","90","1","1","1","0","7","3","0","1"
"2750","9","10","90","0","0","1","0","9","2","0","1"
"2751","13","7","90","3","1","1","1","13","9","0","3"
"2752","3","2","90","1","0","1","1","14","6","0","0"
"2753","19","17","90","2","1","1","1","8","2","0","1"
"2754","15","21","90","1","4","1","0","6","3","0","4"
"2755","6","12","90","1","2","1","0","7","5","0","3"
"2756","14","16","90","2","4","1","0","11","6","0","0"
"2757","18","1","90","0","4","1","0","13","6","0","1"
"2758","17","13","91","1","1","1","0","11","5","0","3"
"2759","21","3","91","0","3","1","0","7","1","0","4"
"2760","12","15","91","2","0","1","1","22","7","0","0"
"2761","5","19","91","0","4","1","0","6","2","0","3"
"2762","16","9","91","1","4","1","0","10","3","0","0"
"2763","7","6","91","1","0","1","1","11","5","0","3"
"2764","1","4","91","2","1","1","1","14","7","0","1"
"2765","10","18","91","0","2","1","0","12","4","0","2"
"2766","2","14","91","1","3","1","0","7","2","0","4"
"2767","2","5","92","1","2","1","0","5","3","0","0"
"2768","9","18","92","1","2","1","0","15","4","1","1"
"2769","13","16","92","4","0","1","1","15","8","0","3"
"2770","14","21","92","2","2","1","0","15","7","0","3"
"2771","3","7","92","0","1","1","0","17","3","0","1"
"2772","19","1","92","0","0","1","0","15","6","0","1"
"2773","15","10","92","0","2","1","0","15","5","0","3"
"2774","4","12","92","1","1","1","0","9","3","0","2"
"2775","6","17","92","0","1","1","0","8","4","0","1"
"2776","16","19","93","0","0","1","0","7","1","0","0"
"2777","21","2","93","0","0","1","0","14","3","0","2"
"2778","10","4","93","1","7","1","0","4","0","0","1"
"2779","12","3","93","0","1","1","0","14","7","1","3"
"2780","5","6","93","1","2","1","0","15","2","0","5"
"2781","17","9","93","0","0","1","0","6","3","0","1"
"2782","1","15","93","2","3","1","0","7","4","0","1"
"2783","18","13","93","1","3","1","0","20","5","0","4"
"2784","7","14","93","0","3","1","0","14","4","0","4"
"2785","4","16","94","2","1","1","1","12","8","0","2"
"2786","21","5","94","1","2","1","0","10","3","0","2"
"2787","2","7","94","0","1","1","0","4","2","0","3"
"2788","13","9","94","3","1","1","1","12","5","0","3"
"2789","3","10","94","6","0","1","1","15","7","0","1"
"2790","15","17","94","2","1","1","1","11","7","0","2"
"2791","6","1","94","3","1","1","1","10","4","0","1"
"2792","14","12","94","1","4","1","0","14","7","0","1"
"2793","19","18","94","4","1","1","1","19","5","0","0"
"2794","1","13","95","1","2","1","0","6","1","0","2"
"2795","10","14","95","1","2","1","0","8","2","0","2"
"2796","9","19","95","0","2","1","0","4","4","0","1"
"2797","5","3","95","3","1","1","1","13","6","0","1"
"2798","17","4","95","2","1","1","1","13","3","0","3"
"2799","18","15","95","0","2","1","0","8","2","0","2"
"2800","7","21","95","1","1","1","0","15","6","0","3"
"2801","12","2","95","6","1","1","1","15","9","0","0"
"2802","16","6","95","0","1","1","0","17","3","0","2"
"2803","2","16","96","4","4","1","0","11","4","0","1"
"2804","21","12","96","1","2","1","0","4","3","0","4"
"2805","3","1","96","4","1","1","1","13","6","0","0"
"2806","19","13","96","1","0","1","1","12","5","0","2"
"2807","15","9","96","2","0","1","1","8","4","0","4"
"2808","6","10","96","1","0","1","1","12","4","0","2"
"2809","7","5","96","3","0","1","1","9","5","0","2"
"2810","14","17","96","1","2","1","0","14","6","0","1"
"2811","4","18","96","1","1","1","0","19","7","0","4"
"2812","10","21","97","1","2","1","0","7","3","0","0"
"2813","12","7","97","1","1","1","0","7","1","0","2"
"2814","9","6","97","2","2","1","0","14","5","0","4"
"2815","19","4","97","2","1","1","1","13","5","0","2"
"2816","17","3","97","0","0","1","0","6","5","0","1"
"2817","16","5","97","1","4","1","0","14","3","0","1"
"2818","1","2","97","3","1","1","1","11","4","0","2"
"2819","13","15","97","1","1","1","0","15","9","0","2"
"2820","18","14","97","0","3","1","0","4","0","0","1"
"2821","21","16","98","3","1","1","1","14","9","0","3"
"2822","3","9","98","2","1","1","1","10","5","0","1"
"2823","5","12","98","0","4","1","0","3","0","0","0"
"2824","7","17","98","2","2","1","0","23","7","0","4"
"2825","2","10","98","0","1","1","0","7","4","0","0"
"2826","14","1","98","0","2","1","0","13","5","0","1"
"2827","4","13","98","0","4","1","0","11","6","0","3"
"2828","15","19","98","1","3","1","0","16","4","0","1"
"2829","6","18","98","1","4","1","0","6","1","0","3"
"2830","16","7","99","1","4","1","0","9","3","0","3"
"2831","10","5","99","0","0","1","0","5","0","0","1"
"2832","13","14","99","0","1","1","0","7","1","0","2"
"2833","19","6","99","2","0","1","1","11","3","0","3"
"2834","15","3","99","3","3","1","0","17","8","1","1"
"2835","18","2","99","2","1","1","1","14","6","0","2"
"2836","1","21","99","2","1","1","1","9","4","0","2"
"2837","9","4","99","0","0","1","0","7","0","0","1"
"2838","17","12","99","0","3","1","0","8","1","0","2"
"2839","5","1","100","0","0","1","0","11","3","0","1"
"2840","2","17","100","0","2","1","0","4","1","0","1"
"2841","12","16","100","1","1","1","0","11","4","0","2"
"2842","3","19","100","2","1","1","1","15","8","0","2"
"2843","4","15","100","1","0","1","1","10","4","0","0"
"2844","6","13","100","1","1","1","0","7","4","0","1"
"2845","7","10","100","2","1","1","1","15","6","0","0"
"2846","21","18","100","1","1","1","0","5","2","0","3"
"2847","14","9","100","0","0","1","0","11","3","0","1"
"2848","10","16","101","0","2","1","0","9","5","0","1"
"2849","9","12","101","1","4","1","0","9","4","0","1"
"2850","13","5","101","0","0","1","0","12","5","0","1"
"2851","4","6","101","3","2","1","1","15","7","0","1"
"2852","19","2","101","5","2","1","1","17","6","0","1"
"2853","15","14","101","0","1","1","0","10","2","0","0"
"2854","17","21","101","0","0","1","0","8","1","0","2"
"2855","18","3","101","0","4","1","0","7","3","0","1"
"2856","1","7","101","1","3","1","0","11","6","0","3"
"2857","21","13","102","0","1","1","0","11","3","0","2"
"2858","2","9","102","0","4","1","0","8","2","0","1"
"2859","12","10","102","4","1","1","1","15","6","0","1"
"2860","14","19","102","1","2","1","0","11","4","0","1"
"2861","3","4","102","1","3","1","0","10","3","1","2"
"2862","5","17","102","3","0","1","1","11","5","0","0"
"2863","6","15","102","4","1","1","1","4","4","0","2"
"2864","16","1","102","2","3","1","0","13","3","0","0"
"2865","7","18","102","3","2","1","1","16","5","0","1"
"3071","2","2","103","2","1","1","1","19","6","0","2"
"3072","21","21","103","0","2","1","0","16","4","0","3"
"3073","11","11","103","2","1","1","1","20","4","0","1"
"3074","9","9","103","1","1","1","0","8","4","0","0"
"3075","22","22","103","0","3","1","0","6","2","0","2"
"3076","13","13","103","0","1","1","0","11","5","0","4"
"3077","17","17","103","2","1","1","1","7","3","0","2"
"3078","16","16","103","0","1","1","0","10","5","0","1"
"3079","14","14","103","2","2","1","0","9","2","0","1"
"3080","5","5","104","0","1","1","0","11","3","0","1"
"3081","23","23","104","0","0","1","0","5","0","0","3"
"3082","4","4","104","0","4","1","0","7","3","2","1"
"3083","15","15","104","2","0","1","1","14","10","0","1"
"3084","6","6","104","1","1","1","0","6","3","0","2"
"3085","18","18","104","3","1","1","1","12","6","0","1"
"3086","7","7","104","2","0","1","1","16","9","0","0"
"3087","10","10","104","6","1","1","1","16","13","0","1"
"3088","1","1","104","0","4","1","0","5","1","1","2"
"3089","21","21","105","0","0","1","0","7","2","0","1"
"3090","10","10","105","3","1","1","1","21","9","0","1"
"3091","2","2","105","3","0","1","1","14","7","0","1"
"3092","22","22","105","0","2","1","0","9","0","0","2"
"3093","14","14","105","3","2","1","1","13","5","1","3"
"3094","17","17","105","2","3","1","0","14","6","0","2"
"3095","16","16","105","0","0","1","0","10","3","0","1"
"3096","11","11","105","3","2","1","1","17","6","0","0"
"3097","9","9","105","5","3","1","1","23","9","0","2"
"3098","6","6","106","1","2","1","0","14","5","0","1"
"3099","23","23","106","0","0","1","0","11","2","0","2"
"3100","13","13","106","3","2","1","1","7","3","0","3"
"3101","5","5","106","2","0","1","1","11","5","0","0"
"3102","18","18","106","0","2","1","0","14","5","0","2"
"3103","1","1","106","1","1","1","0","12","5","0","0"
"3104","4","4","106","3","1","1","1","16","6","0","3"
"3105","15","15","106","1","1","1","0","31","9","0","0"
"3106","7","7","106","2","2","1","0","11","6","1","4"
"3107","10","10","107","3","0","1","1","25","13","0","1"
"3108","11","11","107","3","3","1","0","14","5","0","2"
"3109","22","22","107","0","2","1","0","11","3","0","2"
"3110","18","18","107","3","0","1","1","16","9","0","2"
"3111","21","21","107","1","3","1","0","11","6","0","1"
"3112","9","9","107","1","2","1","0","18","7","0","2"
"3113","14","14","107","4","1","1","1","7","4","0","3"
"3114","17","17","107","2","2","1","0","9","4","1","2"
"3115","16","16","107","0","3","1","0","8","3","0","2"
"3116","23","23","108","2","2","1","0","7","2","0","1"
"3117","2","2","108","5","0","1","1","17","8","0","0"
"3118","13","13","108","1","0","1","1","10","4","0","3"
"3119","4","4","108","0","0","1","0","9","2","1","2"
"3120","15","15","108","2","0","1","1","13","7","0","1"
"3121","6","6","108","0","2","1","0","13","3","0","0"
"3122","7","7","108","0","2","1","0","8","2","0","2"
"3123","11","11","108","2","1","1","1","8","4","0","1"
"3124","1","1","108","0","2","1","0","19","5","0","3"
"3125","21","21","109","3","1","1","1","12","4","0","2"
"3126","10","10","109","2","0","1","1","13","2","0","0"
"3127","9","9","109","3","0","1","1","18","7","0","3"
"3128","22","22","109","0","1","1","0","12","2","0","4"
"3129","5","5","109","1","0","1","1","13","3","0","4"
"3130","18","18","109","3","0","1","1","13","5","0","1"
"3131","14","14","109","1","1","1","0","14","6","0","4"
"3132","17","17","109","2","0","1","1","6","3","0","4"
"3133","16","16","109","2","2","1","0","10","2","0","2"
"3134","4","4","110","3","3","1","0","19","11","0","0"
"3135","2","2","110","1","2","1","0","8","4","0","2"
